ts_ms,red,ir,red_f,ir_f,thr,quality,pi,corr,gain,gain_dev,optical_ok,state,quiet_ok,motion,candidate,beat,ibi_ms,polarity,temporal_conf,morph_conf,min_temporal,min_morph,reject,recovered_n,hr,hr_valid,hr_provisional,hr_held,hr_provisional_bpm,ref_ibi_ms,red_range_pct,ir_range_pct,R,SpO2,usable,stableN,adc,redPA,irPA,adj
119669,55688,73690,219.57,331.79,205.77,67.3,0.0250,0.661,0.493,0.024,1,2,1,0,0,0,0,0,0.0,69.3,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.167,0.5987,95.6,1,5937,0,15,15,0
119689,55672,73695,212.06,264.34,205.77,67.5,0.0250,0.667,0.500,0.023,1,2,1,0,0,0,0,0,0.0,69.9,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.167,0.5987,95.6,1,5938,0,15,15,0
119709,55681,73683,197.07,192.29,205.77,67.6,0.0249,0.672,0.505,0.023,1,2,1,0,0,0,0,0,0.0,70.3,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.167,0.5987,95.6,1,5939,0,15,15,0
119729,55675,73660,169.01,118.67,205.77,67.7,0.0249,0.674,0.507,0.022,1,2,1,0,0,0,0,0,0.0,70.4,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.172,0.5987,95.6,1,5940,0,15,15,0
119749,55659,73651,138.87,23.40,205.77,67.6,0.0249,0.673,0.505,0.022,1,2,1,0,0,0,0,0,0.0,70.3,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5941,0,15,15,0
119769,55678,73658,111.70,-68.29,205.77,67.6,0.0251,0.668,0.499,0.022,1,2,1,0,0,0,0,0,0.0,70.0,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5942,0,15,15,0
119789,55674,73659,87.52,-142.97,205.77,67.6,0.0253,0.661,0.490,0.020,1,2,1,0,0,0,0,0,0.0,69.7,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5943,0,15,15,0
119809,55680,73651,75.32,-196.94,205.77,67.5,0.0256,0.654,0.479,0.019,1,2,1,0,0,0,0,0,0.0,69.3,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5944,0,15,15,0
119829,55679,73658,71.57,-231.26,205.77,67.6,0.0259,0.646,0.467,0.019,1,2,1,0,0,0,0,0,0.0,68.8,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5945,0,15,15,0
119849,55676,73660,71.72,-248.89,205.77,67.6,0.0263,0.639,0.455,0.019,1,2,1,0,0,0,0,0,0.0,68.2,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5946,0,15,15,0
119869,55673,73661,67.83,-250.53,205.77,67.6,0.0266,0.632,0.445,0.021,1,2,1,0,0,0,0,0,0.0,67.7,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.133,0.185,0.5987,95.6,1,5947,0,15,15,0
119889,55656,73667,57.28,-240.19,205.77,67.8,0.0269,0.628,0.436,0.023,1,2,1,0,1,0,740,0,0.0,67.4,65.0,45.0,6,1,76.9,0,0,0,0.0,780,0.126,0.160,0.5987,95.6,1,5948,0,15,15,0
119909,55660,73657,21.66,-222.74,205.77,68.0,0.0272,0.630,0.431,0.025,1,2,1,0,0,0,0,0,0.0,67.4,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.144,0.5987,95.6,1,5949,0,15,15,0
119929,55673,73666,-18.45,-194.39,205.77,68.5,0.0274,0.637,0.430,0.027,1,2,1,0,0,0,0,0,0.0,67.9,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5950,0,15,15,0
119949,55658,73655,-53.62,-174.98,193.57,69.1,0.0276,0.650,0.431,0.028,1,2,1,0,0,0,0,0,0.0,68.8,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5951,0,15,15,0
119969,55651,73667,-84.09,-146.33,181.98,69.9,0.0278,0.668,0.437,0.029,1,2,1,0,0,0,0,0,0.0,70.2,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5952,0,15,15,0
119989,55664,73659,-106.65,-124.96,181.98,70.7,0.0279,0.689,0.446,0.030,1,2,1,0,0,0,0,0,0.0,71.8,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5953,0,15,15,0
120009,55665,73661,-109.88,-104.17,181.98,71.4,0.0279,0.709,0.457,0.029,1,2,1,0,0,0,0,0,0.0,73.4,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5954,0,15,15,0
120029,55655,73662,-103.03,-84.13,181.98,72.0,0.0279,0.725,0.468,0.028,1,2,1,0,0,0,0,0,0.0,74.8,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5955,0,15,15,0
120049,55672,73675,-89.57,-63.57,181.98,72.3,0.0279,0.735,0.477,0.026,1,2,1,0,0,0,0,0,0.0,75.7,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5956,0,15,15,0
120069,55669,73664,-66.48,-40.86,181.98,72.3,0.0277,0.739,0.484,0.024,1,2,1,0,0,0,0,0,0.0,76.0,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5957,0,15,15,0
120089,55669,73674,-41.58,-4.73,181.98,72.1,0.0275,0.739,0.487,0.023,1,2,1,0,0,0,0,0,0.0,76.0,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5958,0,15,15,0
120109,55662,73669,-18.53,26.15,181.98,71.7,0.0272,0.734,0.486,0.023,1,2,1,0,0,0,0,0,0.0,75.6,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5959,0,15,15,0
120129,55680,73675,1.20,58.58,181.98,71.2,0.0269,0.727,0.480,0.022,1,2,1,0,0,0,0,0,0.0,75.0,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5960,0,15,15,0
120149,55660,73670,4.44,82.26,181.98,70.6,0.0265,0.718,0.472,0.020,1,2,1,0,0,0,0,0,0.0,74.4,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5961,0,15,15,0
120169,55670,73688,15.90,106.57,181.98,70.0,0.0262,0.709,0.464,0.019,1,2,1,0,0,0,0,0,0.0,73.7,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5962,0,15,15,0
120189,55671,73687,29.54,144.73,181.98,69.3,0.0258,0.700,0.459,0.019,1,2,1,0,0,0,0,0,0.0,72.9,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5963,0,15,15,0
120209,55677,73681,44.29,182.94,181.98,68.6,0.0253,0.691,0.456,0.018,1,2,1,0,0,0,0,0,0.0,72.1,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5964,0,15,15,0
120229,55680,73691,68.60,215.16,181.98,67.9,0.0248,0.683,0.456,0.018,1,2,1,0,0,0,0,0,0.0,71.3,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5965,0,15,15,0
120249,55685,73692,98.71,245.06,181.98,67.2,0.0243,0.674,0.455,0.018,1,2,1,0,0,0,0,0,0.0,70.5,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5966,0,15,15,0
120269,55674,73698,126.37,269.96,181.98,66.4,0.0238,0.664,0.451,0.018,1,2,1,0,0,0,0,0,0.0,69.6,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5967,0,15,15,0
120289,55685,73710,157.52,296.19,181.98,65.6,0.0234,0.653,0.445,0.019,1,2,1,0,0,0,0,0,0.0,68.6,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5968,0,15,15,0
120309,55674,73724,164.22,334.17,177.96,65.0,0.0230,0.641,0.435,0.019,1,2,1,0,0,0,0,0,0.0,67.6,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5969,0,15,15,0
120329,55677,73716,164.49,377.60,177.96,64.5,0.0229,0.631,0.421,0.021,1,2,1,0,0,0,0,0,0.0,66.7,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.122,0.115,0.5987,95.6,1,5970,0,15,15,0
120349,55674,73722,155.51,422.61,177.96,64.4,0.0230,0.625,0.407,0.024,1,2,1,0,0,0,0,0,0.0,66.1,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.111,0.115,0.5987,95.6,1,5971,0,15,15,0
120369,55676,73688,146.81,450.16,177.96,64.5,0.0232,0.625,0.396,0.027,1,2,1,0,0,0,0,0,0.0,65.9,65.0,45.0,0,1,76.9,0,0,0,0.0,780,0.102,0.115,0.5987,95.6,1,5972,0,15,15,0
120389,55667,73677,134.89,424.13,177.96,64.9,0.0234,0.629,0.389,0.030,1,2,1,0,1,0,760,0,0.0,66.1,65.0,45.0,6,1,78.9,0,1,0,78.9,780,0.102,0.115,0.5987,95.6,1,5973,0,15,15,0
120409,55667,73644,109.70,361.71,177.96,65.2,0.0236,0.635,0.386,0.033,1,2,1,0,0,0,0,0,0.0,66.3,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.102,0.125,0.5987,95.6,1,5974,0,15,15,0
120429,55673,73626,82.26,245.21,177.96,65.4,0.0236,0.641,0.386,0.036,1,2,1,0,0,0,0,0,0.0,66.6,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.102,0.149,0.5987,95.6,1,5975,0,15,15,0
120449,55669,73620,61.35,97.54,177.96,65.6,0.0236,0.646,0.388,0.039,1,2,1,0,0,0,0,0,0.0,66.8,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.102,0.157,0.5987,95.6,1,5976,0,15,15,0
120469,55650,73610,46.05,-49.20,177.96,65.7,0.0236,0.647,0.389,0.040,1,2,1,0,0,0,0,0,0.0,66.8,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.104,0.171,0.5987,95.6,1,5977,0,15,15,0
120489,55658,73608,15.03,-186.21,177.96,65.7,0.0237,0.645,0.386,0.042,1,2,1,0,0,0,0,0,0.0,66.6,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.104,0.174,0.5987,95.6,1,5978,0,15,15,0
120509,55643,73621,-32.22,-296.05,177.96,65.9,0.0240,0.644,0.381,0.044,1,2,1,0,0,0,0,0,0.0,66.4,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.117,0.174,0.5987,95.6,1,5979,0,15,15,0
120529,55644,73628,-89.31,-359.23,177.96,66.2,0.0244,0.645,0.377,0.045,1,2,1,0,0,0,0,0,0.0,66.6,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.117,0.174,0.5987,95.6,1,5980,0,15,15,0
120549,55661,73652,-140.53,-379.68,177.96,66.8,0.0248,0.652,0.376,0.047,1,2,1,0,0,0,0,0,0.0,67.0,65.0,45.0,0,1,78.9,0,1,0,78.9,780,0.117,0.174,0.5987,95.6,1,5981,0,15,15,0
120569,55654,73644,-161.41,-352.56,177.96,67.4,0.0252,0.659,0.378,0.048,1,2,1,0,1,0,680,0,0.0,67.6,65.0,45.0,6,1,81.1,0,1,0,81.1,780,0.117,0.174,0.5987,95.6,1,5982,0,15,15,0
120589,55644,73645,-164.73,-304.13,177.96,67.9,0.0254,0.666,0.380,0.049,1,2,1,0,0,0,0,0,0.0,68.2,65.0,45.0,0,1,81.1,0,1,0,81.1,780,0.117,0.157,0.5987,95.6,1,5983,0,15,15,0
120609,55648,73654,-169.33,-250.04,177.96,68.2,0.0256,0.673,0.384,0.049,1,2,1,0,0,0,0,0,0.0,68.7,65.0,45.0,0,1,81.1,0,1,0,81.1,780,0.117,0.157,0.5987,95.6,1,5984,0,15,15,0
120629,55643,73660,-178.90,-185.48,177.96,68.5,0.0258,0.677,0.389,0.049,1,2,1,0,0,0,0,0,0.0,69.2,65.0,45.0,0,1,81.1,0,1,0,81.1,780,0.081,0.157,0.5987,95.6,1,5985,0,15,15,0
120649,55656,73649,-179.31,-123.17,177.96,68.7,0.0258,0.680,0.393,0.048,1,2,1,0,0,0,0,0,0.0,69.4,65.0,45.0,0,1,81.1,0,1,0,81.1,0,0.081,0.157,0.5987,95.6,1,5986,0,15,15,0
120669,55639,73637,-182.77,-75.54,177.96,68.7,0.0259,0.681,0.397,0.047,1,2,1,0,0,0,0,0,0.0,69.6,65.0,45.0,0,1,81.1,0,1,0,81.1,0,0.083,0.157,0.5987,95.6,1,5987,0,15,15,0
120689,55638,73618,-191.87,-55.65,177.96,68.7,0.0259,0.681,0.401,0.045,1,2,1,0,0,0,0,0,0.0,69.7,65.0,45.0,0,1,81.1,0,1,0,81.1,0,0.084,0.157,0.5987,95.6,1,5988,0,15,15,0
120709,55623,73617,-201.17,-74.60,177.96,68.7,0.0259,0.681,0.405,0.043,1,2,1,0,0,0,0,0,0.0,69.8,65.0,45.0,0,1,81.1,0,1,0,81.1,0,0.111,0.157,0.5987,95.6,1,5989,0,15,15,0
